phone_number,imei,imsi,timestamp,tower_id
9873599794,IMEI-2018688559,IMSI-1432340619,2026-07-10T07:08:00,TWR-116
9323048675,IMEI-0866984245,IMSI-7340621185,2026-08-06T13:01:00,TWR-174
9638941365,IMEI-2621969989,IMSI-9903756052,2026-08-15T15:51:00,TWR-161
9993223299,IMEI-5377169903,IMSI-7137375657,2026-08-02T12:17:00,TWR-178
9784541701,IMEI-4794903435,IMSI-6935154833,2026-08-29T16:11:00,TWR-122
9008584061,IMEI-7100659960,IMSI-3778430184,2026-07-31T13:33:00,TWR-166
9582184249,IMEI-3779525637,IMSI-7246178112,2026-07-09T14:41:00,TWR-113
9213278016,IMEI-4465904654,IMSI-5277064654,2026-08-18T12:46:00,TWR-190
9130186709,IMEI-6363508065,IMSI-4981595852,2026-08-05T22:10:00,TWR-109
9673261224,IMEI-5321143101,IMSI-0418880411,2026-07-22T07:06:00,TWR-166
9284186415,IMEI-4710802736,IMSI-5006523315,2026-07-02T16:39:00,TWR-131
9859713678,IMEI-7927657928,IMSI-4020734838,2026-08-25T13:21:00,TWR-139
9325983817,IMEI-3400499804,IMSI-0005369733,2026-07-16T14:50:00,TWR-113
9562679527,IMEI-5177175824,IMSI-9150100589,2026-08-12T15:25:00,TWR-111
9007836490,IMEI-9378517721,IMSI-2518565840,2026-07-24T20:17:00,TWR-172
9967256212,IMEI-3882709301,IMSI-5745970892,2026-07-20T11:48:00,TWR-101
9876010337,IMEI-0268803862,IMSI-7368018006,2026-07-15T12:52:00,TWR-180
9295361047,IMEI-1434102396,IMSI-8150726368,2026-08-01T06:12:00,TWR-169
9868498624,IMEI-7637483850,IMSI-9494004591,2026-07-17T21:26:00,TWR-152
9295361047,IMEI-1434102396,IMSI-8150726368,2026-08-15T12:35:00,TWR-181
9576957454,IMEI-0491209123,IMSI-1300712241,2026-07-25T06:06:00,TWR-124
9814631059,IMEI-4248529289,IMSI-4803891302,2026-08-15T07:40:00,TWR-162
9816663121,IMEI-9378559839,IMSI-7894632512,2026-08-13T09:17:00,TWR-144
9925397865,IMEI-3898523377,IMSI-3949130418,2026-07-15T23:15:00,TWR-118
9036057232,IMEI-9429354641,IMSI-9250384488,2026-07-08T14:30:00,TWR-175
9000812852,IMEI-0768684034,IMSI-9166578261,2026-07-23T15:17:00,TWR-121
9291560480,IMEI-6197984381,IMSI-7712208365,2026-08-27T20:11:00,TWR-141
9183540946,IMEI-1864747755,IMSI-3269121712,2026-08-06T16:58:00,TWR-161
9468748835,IMEI-5361336908,IMSI-4651458287,2026-08-19T17:55:00,TWR-134
9800529753,IMEI-2023051743,IMSI-8062170797,2026-07-24T07:03:00,TWR-148
9552337763,IMEI-2098944971,IMSI-9920649298,2026-08-03T11:22:00,TWR-158
9347052967,IMEI-5448119712,IMSI-9901365634,2026-07-23T04:36:00,TWR-170
9654919306,IMEI-6308420781,IMSI-6808671244,2026-07-06T07:06:00,TWR-183
9070145149,IMEI-8528550318,IMSI-1707109883,2026-08-19T19:31:00,TWR-112
9031225357,IMEI-2401507627,IMSI-0587460249,2026-08-03T22:56:00,TWR-103
9241105711,IMEI-9803656515,IMSI-7082186948,2026-08-16T15:30:00,TWR-170
9953419276,IMEI-5346925695,IMSI-3961747123,2026-08-10T12:37:00,TWR-131
9391686645,IMEI-0016973796,IMSI-5574013757,2026-07-28T18:15:00,TWR-193
9814631059,IMEI-4248529289,IMSI-4803891302,2026-07-11T16:07:00,TWR-178
9200375438,IMEI-4397382276,IMSI-3873692961,2026-07-24T22:27:00,TWR-177
9673261224,IMEI-5321143101,IMSI-0418880411,2026-08-19T15:53:00,TWR-140
9564099477,IMEI-4600243004,IMSI-2936944846,2026-07-27T04:27:00,TWR-133
9692552797,IMEI-1764458848,IMSI-3966457784,2026-08-25T02:59:00,TWR-152
9541651533,IMEI-2784957791,IMSI-6154638039,2026-08-12T09:49:00,TWR-115
9563850020,IMEI-6954138012,IMSI-9172128616,2026-07-29T16:05:00,TWR-158
9678920670,IMEI-6615710243,IMSI-4687231211,2026-07-22T16:56:00,TWR-191
9871873991,IMEI-0075092476,IMSI-8776904064,2026-07-30T21:59:00,TWR-142
9699709622,IMEI-3174193628,IMSI-5289027386,2026-07-20T09:17:00,TWR-107
9919108073,IMEI-7816291043,IMSI-1715663547,2026-07-06T12:01:00,TWR-108
9193850480,IMEI-4056396030,IMSI-7869040491,2026-07-28T06:42:00,TWR-199
9655734481,IMEI-8354977365,IMSI-9857964228,2026-08-13T17:04:00,TWR-136
9220969700,IMEI-2355180961,IMSI-2592684647,2026-07-10T21:39:00,TWR-148
9220969700,IMEI-2355180961,IMSI-2592684647,2026-08-23T20:42:00,TWR-162
9325983817,IMEI-3400499804,IMSI-0005369733,2026-08-23T00:15:00,TWR-169
9258558771,IMEI-4852639918,IMSI-4130973827,2026-08-08T09:10:00,TWR-151
9428025968,IMEI-5595534505,IMSI-3593963620,2026-08-28T12:39:00,TWR-173
9955906003,IMEI-1668929709,IMSI-5340833279,2026-08-20T11:10:00,TWR-117
9024452049,IMEI-0117104429,IMSI-7473374490,2026-08-27T11:31:00,TWR-152
9309176245,IMEI-1715753190,IMSI-0042972767,2026-07-14T19:56:00,TWR-111
9726000597,IMEI-6249744605,IMSI-9074747716,2026-08-20T21:47:00,TWR-131
9153514440,IMEI-2811772442,IMSI-9051485715,2026-08-28T02:35:00,TWR-181
9792178365,IMEI-5340830680,IMSI-1385621710,2026-07-23T07:41:00,TWR-127
9274004854,IMEI-9737389873,IMSI-7649661283,2026-08-05T05:26:00,TWR-193
9098471173,IMEI-7271949408,IMSI-1881818368,2026-08-01T17:21:00,TWR-109
9428025968,IMEI-5595534505,IMSI-3593963620,2026-07-15T21:16:00,TWR-197
9873173192,IMEI-4178183485,IMSI-3005028827,2026-08-27T18:23:00,TWR-143
9626296040,IMEI-8392209518,IMSI-3728872159,2026-08-01T13:22:00,TWR-101
9070145149,IMEI-8528550318,IMSI-1707109883,2026-08-21T09:21:00,TWR-109
9602138521,IMEI-1840426739,IMSI-5757966694,2026-08-27T02:54:00,TWR-101
9003474782,IMEI-1102230412,IMSI-4558698176,2026-07-19T14:43:00,TWR-149
9620805495,IMEI-9798503611,IMSI-7553029147,2026-07-13T15:22:00,TWR-110
9587008315,IMEI-6690962209,IMSI-8838843771,2026-08-22T15:17:00,TWR-153
9808579845,IMEI-8087040989,IMSI-5392371679,2026-07-23T05:29:00,TWR-166
9884520326,IMEI-6766495534,IMSI-2318830436,2026-07-11T15:11:00,TWR-115
9595026413,IMEI-4335200281,IMSI-3118571879,2026-08-10T17:37:00,TWR-160
9623092322,IMEI-7334352130,IMSI-2719759170,2026-07-21T22:16:00,TWR-156
9008722810,IMEI-9232142342,IMSI-0050825943,2026-07-02T03:10:00,TWR-175
9739047311,IMEI-6658564236,IMSI-0144725709,2026-07-25T10:26:00,TWR-120
9127967516,IMEI-2146882817,IMSI-9733129100,2026-07-11T22:24:00,TWR-161
9731033395,IMEI-1123291676,IMSI-2226558836,2026-08-06T03:53:00,TWR-187
9495274785,IMEI-1224526124,IMSI-8037804706,2026-08-17T11:59:00,TWR-103
9929695123,IMEI-9345104318,IMSI-1253544220,2026-08-08T08:35:00,TWR-154
9378012248,IMEI-8609401939,IMSI-2724977073,2026-07-15T17:38:00,TWR-163
9271401903,IMEI-6762506365,IMSI-5207343348,2026-07-14T19:13:00,TWR-197
9542905882,IMEI-2439012781,IMSI-6734354004,2026-08-23T06:54:00,TWR-145
9462451088,IMEI-3829229821,IMSI-2058340063,2026-08-11T08:41:00,TWR-150
9001971594,IMEI-0493528240,IMSI-8232834601,2026-07-23T14:37:00,TWR-108
9325983817,IMEI-3400499804,IMSI-0005369733,2026-08-27T08:23:00,TWR-158
9683509307,IMEI-2052204318,IMSI-5650646676,2026-07-22T13:30:00,TWR-149
9870151534,IMEI-2208294402,IMSI-2997905078,2026-08-12T06:59:00,TWR-183
9638941365,IMEI-2621969989,IMSI-9903756052,2026-07-09T08:59:00,TWR-175
9253232817,IMEI-7487857624,IMSI-6021549849,2026-07-30T19:33:00,TWR-182
9712239771,IMEI-6711935640,IMSI-2848165980,2026-08-15T18:22:00,TWR-136
9200842411,IMEI-5364978542,IMSI-9596690438,2026-08-08T21:38:00,TWR-160
9954882339,IMEI-9986404688,IMSI-6508308241,2026-07-31T23:27:00,TWR-181
9572427103,IMEI-5634470338,IMSI-3624256035,2026-08-23T07:31:00,TWR-134
9874249954,IMEI-4200352328,IMSI-3148847499,2026-07-08T13:16:00,TWR-144
9781338414,IMEI-2700824663,IMSI-5397043081,2026-08-07T18:44:00,TWR-139
9389276201,IMEI-6019281237,IMSI-0057483944,2026-07-24T10:50:00,TWR-117
9601311183,IMEI-0340657742,IMSI-9412347573,2026-08-13T01:42:00,TWR-105
9460888817,IMEI-5330290345,IMSI-1245471517,2026-07-13T16:47:00,TWR-188
9088410525,IMEI-2404699364,IMSI-7683056527,2026-07-15T06:29:00,TWR-169
9514856229,IMEI-3197885749,IMSI-6798628126,2026-07-31T01:48:00,TWR-134
9366850427,IMEI-4191750603,IMSI-7365428640,2026-07-25T18:43:00,TWR-139
9514716369,IMEI-5142856644,IMSI-6005250896,2026-08-12T22:50:00,TWR-198
9974168056,IMEI-5341386308,IMSI-8950482854,2026-08-29T13:00:00,TWR-178
9295361047,IMEI-1434102396,IMSI-8150726368,2026-07-13T07:35:00,TWR-103
9688853201,IMEI-4214519644,IMSI-7189901505,2026-07-17T04:39:00,TWR-138
9572427103,IMEI-5634470338,IMSI-3624256035,2026-07-06T21:51:00,TWR-106
9572427103,IMEI-5634470338,IMSI-3624256035,2026-07-31T02:01:00,TWR-187
9402819790,IMEI-4294897908,IMSI-7466611652,2026-08-18T10:31:00,TWR-133
9853795114,IMEI-1352490271,IMSI-3408296210,2026-08-07T15:49:00,TWR-163
9528657624,IMEI-8378863854,IMSI-9267728295,2026-07-10T06:34:00,TWR-143
9156043823,IMEI-0151934166,IMSI-9047151207,2026-07-13T19:29:00,TWR-105
9927402184,IMEI-8660428186,IMSI-3269225489,2026-07-13T06:06:00,TWR-108
9794873598,IMEI-9565272965,IMSI-7344759078,2026-08-21T07:44:00,TWR-118
9028267486,IMEI-0990287722,IMSI-1904848888,2026-07-08T10:20:00,TWR-144
9688853201,IMEI-4214519644,IMSI-7189901505,2026-07-20T13:56:00,TWR-122
9333160902,IMEI-5413904982,IMSI-4084583797,2026-07-14T06:10:00,TWR-110
9440101408,IMEI-5987306395,IMSI-6040436131,2026-08-21T08:11:00,TWR-197
9798271778,IMEI-6338109511,IMSI-1483709143,2026-08-20T05:14:00,TWR-129
9820738580,IMEI-2072111637,IMSI-2740076038,2026-08-21T22:59:00,TWR-157
9200375438,IMEI-4397382276,IMSI-3873692961,2026-08-24T21:44:00,TWR-196
9781338414,IMEI-2700824663,IMSI-5397043081,2026-08-20T18:55:00,TWR-175
9986505771,IMEI-8019888819,IMSI-9753679669,2026-08-02T01:26:00,TWR-131
9354125779,IMEI-3515778647,IMSI-1002319725,2026-07-22T23:56:00,TWR-171
9295361047,IMEI-1434102396,IMSI-8150726368,2026-07-08T07:24:00,TWR-138
9158252827,IMEI-8805136103,IMSI-6508961138,2026-08-12T15:42:00,TWR-106
9863626383,IMEI-3156686324,IMSI-3105190338,2026-08-17T15:48:00,TWR-112
9383110351,IMEI-6993339985,IMSI-0148259083,2026-07-07T01:44:00,TWR-104
9293480844,IMEI-8568759131,IMSI-1147789695,2026-07-07T13:51:00,TWR-150
9915684975,IMEI-7552324309,IMSI-9692569537,2026-08-29T20:12:00,TWR-123
9801970920,IMEI-1292012637,IMSI-1135753950,2026-08-10T13:52:00,TWR-188
9829662079,IMEI-1297462206,IMSI-1511941598,2026-07-22T02:57:00,TWR-147
9366850427,IMEI-4191750603,IMSI-7365428640,2026-07-18T19:41:00,TWR-178
9562254266,IMEI-9002034944,IMSI-5089706326,2026-07-12T08:07:00,TWR-161
9863626383,IMEI-3156686324,IMSI-3105190338,2026-07-14T07:26:00,TWR-104
9556214443,IMEI-2843068024,IMSI-4172224634,2026-08-05T18:34:00,TWR-121
9582184249,IMEI-3779525637,IMSI-7246178112,2026-08-05T13:59:00,TWR-167
9429522889,IMEI-3067396449,IMSI-4994327666,2026-08-18T04:36:00,TWR-111
9861985877,IMEI-9327146095,IMSI-9462811342,2026-07-26T02:33:00,TWR-130
9063565541,IMEI-4503922894,IMSI-0868594593,2026-07-06T04:20:00,TWR-166
9905802164,IMEI-7145647193,IMSI-1216365150,2026-07-27T19:12:00,TWR-139
9063565541,IMEI-4503922894,IMSI-0868594593,2026-07-06T09:03:00,TWR-119
9402438050,IMEI-2411119216,IMSI-4050734844,2026-08-02T17:59:00,TWR-174
9998681300,IMEI-1085727773,IMSI-8554311851,2026-08-27T10:04:00,TWR-132
9215138019,IMEI-1469630754,IMSI-5640016715,2026-07-07T00:29:00,TWR-132
9260628721,IMEI-9994080845,IMSI-6080368639,2026-08-21T17:23:00,TWR-176
9396454436,IMEI-9562527096,IMSI-8818089029,2026-08-04T22:52:00,TWR-187
9204267814,IMEI-0513626020,IMSI-6541552734,2026-08-19T09:55:00,TWR-139
9911135766,IMEI-8903842578,IMSI-4547717498,2026-08-05T17:29:00,TWR-166
9027966628,IMEI-8703759095,IMSI-8536513390,2026-07-17T11:39:00,TWR-196
9245911056,IMEI-4589252588,IMSI-5987999575,2026-08-12T09:24:00,TWR-165
9354125779,IMEI-3515778647,IMSI-1002319725,2026-07-11T04:25:00,TWR-153
9636952352,IMEI-6383558287,IMSI-0249322336,2026-08-07T05:05:00,TWR-137
9325983817,IMEI-3400499804,IMSI-0005369733,2026-07-12T13:31:00,TWR-157
9524417224,IMEI-0151188291,IMSI-1260342701,2026-07-03T15:40:00,TWR-140
9420863611,IMEI-4537963191,IMSI-3558536002,2026-07-27T05:23:00,TWR-172
9855390384,IMEI-4217153226,IMSI-7218957012,2026-07-09T01:17:00,TWR-118
9245911056,IMEI-4589252588,IMSI-5987999575,2026-08-06T16:44:00,TWR-167
9249363568,IMEI-6811582771,IMSI-8163263195,2026-07-08T21:38:00,TWR-105
9213278016,IMEI-4465904654,IMSI-5277064654,2026-08-19T22:56:00,TWR-103
9793735024,IMEI-1156568196,IMSI-6997607466,2026-07-22T02:54:00,TWR-111
9955420533,IMEI-4753026857,IMSI-4464279175,2026-07-08T02:46:00,TWR-176
9476572146,IMEI-8991515020,IMSI-7841629692,2026-08-14T00:40:00,TWR-105
9227813809,IMEI-6753587083,IMSI-5640922283,2026-07-06T06:36:00,TWR-169
9167649836,IMEI-3998783293,IMSI-5271989094,2026-08-08T04:57:00,TWR-142
9563850020,IMEI-6954138012,IMSI-9172128616,2026-08-08T02:47:00,TWR-126
9156490709,IMEI-2198278959,IMSI-7494703100,2026-08-05T19:15:00,TWR-185
9048184584,IMEI-5556194327,IMSI-0612124765,2026-07-05T04:29:00,TWR-164
9963616536,IMEI-0981470934,IMSI-9638556417,2026-07-15T19:26:00,TWR-149
9974178400,IMEI-3032999856,IMSI-7707871191,2026-08-09T14:23:00,TWR-100
9451862998,IMEI-9724228223,IMSI-1335168885,2026-08-19T16:56:00,TWR-171
9707711861,IMEI-5444624745,IMSI-4241977022,2026-08-05T09:31:00,TWR-110
9623871285,IMEI-9142445182,IMSI-9509197389,2026-07-28T21:28:00,TWR-125
9511976381,IMEI-3341338675,IMSI-7153516453,2026-08-24T21:26:00,TWR-179
9148804543,IMEI-3346908625,IMSI-8564869470,2026-07-07T03:51:00,TWR-177
9347052967,IMEI-5448119712,IMSI-9901365634,2026-07-09T11:15:00,TWR-149
9299090911,IMEI-4807650146,IMSI-5333767238,2026-08-02T19:46:00,TWR-120
9925397865,IMEI-3898523377,IMSI-3949130418,2026-08-19T02:25:00,TWR-105
9257827965,IMEI-6468780293,IMSI-1640945050,2026-07-10T09:30:00,TWR-191
9318467976,IMEI-5685672371,IMSI-1468144302,2026-08-25T08:20:00,TWR-193
9586592627,IMEI-9592646825,IMSI-6747179784,2026-08-07T00:37:00,TWR-106
9120335120,IMEI-2330603798,IMSI-0031911878,2026-08-24T11:11:00,TWR-162
9763919028,IMEI-1250460694,IMSI-0177010406,2026-07-24T07:56:00,TWR-126
9327371243,IMEI-0706366806,IMSI-9463467046,2026-07-27T22:54:00,TWR-129
9581891703,IMEI-5852870877,IMSI-0584119856,2026-07-19T11:33:00,TWR-141
9182077024,IMEI-1066626490,IMSI-1408953371,2026-07-21T20:47:00,TWR-139
9384008626,IMEI-5319941821,IMSI-0420545753,2026-08-16T07:08:00,TWR-120
9986505771,IMEI-8019888819,IMSI-9753679669,2026-07-11T01:06:00,TWR-127
9559321940,IMEI-7522970723,IMSI-5449490568,2026-07-06T05:30:00,TWR-141
9950712865,IMEI-7429481661,IMSI-9887989570,2026-08-25T06:01:00,TWR-141
9500923243,IMEI-3208327507,IMSI-7648870743,2026-07-28T19:44:00,TWR-121
9188180702,IMEI-9453874896,IMSI-7885652348,2026-07-09T22:10:00,TWR-118
9631036891,IMEI-7085159885,IMSI-0555365475,2026-08-22T15:07:00,TWR-192
9127967516,IMEI-2146882817,IMSI-9733129100,2026-07-29T16:31:00,TWR-188
9364091457,IMEI-8369176916,IMSI-5797981795,2026-08-11T04:12:00,TWR-101
9861985877,IMEI-9327146095,IMSI-9462811342,2026-08-01T18:12:00,TWR-142
9640649508,IMEI-3446472023,IMSI-8364758084,2026-08-17T20:29:00,TWR-134
9925397865,IMEI-3898523377,IMSI-3949130418,2026-08-28T12:11:00,TWR-180
9024452049,IMEI-0117104429,IMSI-7473374490,2026-07-10T13:51:00,TWR-139
9252995406,IMEI-4066662946,IMSI-7752976606,2026-07-17T12:11:00,TWR-127
9183540946,IMEI-1864747755,IMSI-3269121712,2026-07-13T15:54:00,TWR-135
9026954613,IMEI-9561082774,IMSI-4696531085,2026-07-24T09:26:00,TWR-113
9222717235,IMEI-7219658148,IMSI-5782307767,2026-08-02T06:22:00,TWR-122
9814631059,IMEI-4248529289,IMSI-4803891302,2026-07-22T14:20:00,TWR-187
9566917456,IMEI-2146515992,IMSI-4568631912,2026-08-23T12:26:00,TWR-158
9063565541,IMEI-4503922894,IMSI-0868594593,2026-07-02T21:21:00,TWR-101
9485847011,IMEI-3616414782,IMSI-7156462613,2026-07-24T04:47:00,TWR-128
9744055026,IMEI-1615000391,IMSI-6960935422,2026-08-26T10:11:00,TWR-142
9744055026,IMEI-1615000391,IMSI-6960935422,2026-07-21T02:16:00,TWR-140
9468748835,IMEI-5361336908,IMSI-4651458287,2026-08-03T07:34:00,TWR-193
9707711861,IMEI-5444624745,IMSI-4241977022,2026-08-27T18:34:00,TWR-128
9992557047,IMEI-1485764275,IMSI-3547588134,2026-08-03T11:00:00,TWR-137
9763919028,IMEI-1250460694,IMSI-0177010406,2026-07-03T03:23:00,TWR-194
9527246581,IMEI-0569622581,IMSI-1016823223,2026-07-19T22:57:00,TWR-132
9789162925,IMEI-6706397428,IMSI-9039846625,2026-07-22T11:35:00,TWR-171
9569898253,IMEI-1967234029,IMSI-0769395545,2026-08-16T13:53:00,TWR-119
9861985877,IMEI-9327146095,IMSI-9462811342,2026-07-03T10:44:00,TWR-158
9992206411,IMEI-9575813014,IMSI-2848717749,2026-08-11T00:21:00,TWR-150
9834444548,IMEI-9012308721,IMSI-9432604048,2026-07-10T11:25:00,TWR-154
9664047688,IMEI-3388845271,IMSI-7498474746,2026-08-29T03:16:00,TWR-169
9352364431,IMEI-3618044238,IMSI-2314274818,2026-08-06T09:21:00,TWR-155
9481010893,IMEI-2446511237,IMSI-7094747437,2026-08-18T16:56:00,TWR-195
9078522433,IMEI-7634964095,IMSI-5330377572,2026-08-27T11:50:00,TWR-112
9406125313,IMEI-3748359350,IMSI-1107966250,2026-07-31T18:31:00,TWR-183
9651614051,IMEI-8947014715,IMSI-1840697069,2026-07-08T19:51:00,TWR-122
9325983817,IMEI-3400499804,IMSI-0005369733,2026-07-19T23:21:00,TWR-110
9738711379,IMEI-3555194118,IMSI-8673754743,2026-08-26T14:36:00,TWR-153
9234395369,IMEI-6790078680,IMSI-6560719571,2026-08-25T22:12:00,TWR-115
9328566276,IMEI-4171456569,IMSI-4413361718,2026-08-27T09:15:00,TWR-108
9524417224,IMEI-0151188291,IMSI-1260342701,2026-08-26T21:24:00,TWR-167
9315946182,IMEI-6030513471,IMSI-7062121670,2026-07-15T16:35:00,TWR-158
9861985877,IMEI-9327146095,IMSI-9462811342,2026-08-17T06:45:00,TWR-175
9189008337,IMEI-8173120002,IMSI-6240414156,2026-08-17T21:56:00,TWR-197
9988853930,IMEI-2215295848,IMSI-3024275776,2026-07-03T09:04:00,TWR-174
9343646379,IMEI-9698813499,IMSI-6776117303,2026-07-03T19:15:00,TWR-107
9053036677,IMEI-5162495928,IMSI-8796626944,2026-08-19T06:39:00,TWR-134
9540384926,IMEI-7271453186,IMSI-5137182255,2026-08-07T19:42:00,TWR-155
9386371955,IMEI-8017438478,IMSI-8294768629,2026-08-19T20:36:00,TWR-145
9576957454,IMEI-0491209123,IMSI-1300712241,2026-07-12T20:34:00,TWR-160
9960574125,IMEI-3834356980,IMSI-0974141228,2026-07-28T06:24:00,TWR-117
9095950087,IMEI-6408982926,IMSI-3137052971,2026-07-14T20:31:00,TWR-163
9090925546,IMEI-9180929907,IMSI-6836410785,2026-07-20T15:56:00,TWR-184
9470138106,IMEI-7288837831,IMSI-4527084198,2026-08-11T16:55:00,TWR-103
9364091457,IMEI-8369176916,IMSI-5797981795,2026-08-25T07:08:00,TWR-172
9089204157,IMEI-1891015126,IMSI-6860080383,2026-07-08T20:49:00,TWR-188
9120335120,IMEI-2330603798,IMSI-0031911878,2026-08-10T22:29:00,TWR-132
9785939510,IMEI-9982973259,IMSI-4386805117,2026-07-13T21:57:00,TWR-116
9562679527,IMEI-5177175824,IMSI-9150100589,2026-08-14T08:03:00,TWR-148
9108252674,IMEI-8973790545,IMSI-4816752486,2026-07-24T23:46:00,TWR-163
9963616536,IMEI-0981470934,IMSI-9638556417,2026-08-11T00:00:00,TWR-157
9833592143,IMEI-6058491626,IMSI-1896284043,2026-07-09T21:20:00,TWR-107
9114968431,IMEI-8769080055,IMSI-7754791819,2026-07-21T06:50:00,TWR-184
9453985457,IMEI-7011184507,IMSI-0842416682,2026-07-31T14:19:00,TWR-197
9636952352,IMEI-6383558287,IMSI-0249322336,2026-07-04T21:30:00,TWR-123
9655734481,IMEI-8354977365,IMSI-9857964228,2026-07-14T17:52:00,TWR-139
9259995536,IMEI-9566882160,IMSI-5082497559,2026-08-07T10:31:00,TWR-141
9182010086,IMEI-7702790588,IMSI-4407199530,2026-07-10T09:47:00,TWR-106
9904220310,IMEI-2722872527,IMSI-2398195726,2026-08-22T13:25:00,TWR-175
9207971522,IMEI-7443674400,IMSI-3923742160,2026-07-11T02:24:00,TWR-117
9917643972,IMEI-7312323584,IMSI-2916220010,2026-07-05T09:58:00,TWR-100
9352364431,IMEI-3618044238,IMSI-2314274818,2026-08-10T12:16:00,TWR-193
9215138019,IMEI-1469630754,IMSI-5640016715,2026-07-26T21:37:00,TWR-161
9026954613,IMEI-9561082774,IMSI-4696531085,2026-07-22T13:45:00,TWR-190
9067973962,IMEI-3210762736,IMSI-8552134527,2026-07-05T03:49:00,TWR-107
9910619958,IMEI-5465799488,IMSI-1223516197,2026-07-22T10:40:00,TWR-169
9362272684,IMEI-5958935981,IMSI-2951362368,2026-08-20T02:22:00,TWR-123
9257114068,IMEI-4399357731,IMSI-1672099153,2026-08-13T18:52:00,TWR-140
9934372835,IMEI-0534620831,IMSI-0744642868,2026-08-16T04:12:00,TWR-183
9904845915,IMEI-2928562860,IMSI-0191416813,2026-07-17T19:39:00,TWR-142
9279542355,IMEI-8653995504,IMSI-5601123392,2026-07-26T21:55:00,TWR-189
9744013158,IMEI-0204936180,IMSI-5765546111,2026-08-23T22:58:00,TWR-182
9654919306,IMEI-6308420781,IMSI-6808671244,2026-07-23T13:57:00,TWR-129
9078522433,IMEI-7634964095,IMSI-5330377572,2026-07-02T18:40:00,TWR-192
9798271778,IMEI-6338109511,IMSI-1483709143,2026-07-24T21:05:00,TWR-188
9770179112,IMEI-6822011905,IMSI-6712582001,2026-07-02T01:41:00,TWR-138
9249363568,IMEI-6811582771,IMSI-8163263195,2026-08-09T04:01:00,TWR-110
9462913511,IMEI-4151442350,IMSI-8392395095,2026-07-29T09:24:00,TWR-138
9592735921,IMEI-3301792865,IMSI-9261785845,2026-08-01T09:13:00,TWR-141
9336062305,IMEI-9695468778,IMSI-0723325237,2026-08-03T11:48:00,TWR-101
9108870955,IMEI-9681629163,IMSI-6874905123,2026-08-15T17:33:00,TWR-169
9568945147,IMEI-3313579640,IMSI-8087521525,2026-07-05T08:18:00,TWR-191
9032926051,IMEI-6529088324,IMSI-0974431797,2026-08-25T01:30:00,TWR-155
9029380964,IMEI-1200821527,IMSI-6889099505,2026-07-12T20:52:00,TWR-172
9892195305,IMEI-3482362498,IMSI-1721450403,2026-08-14T23:19:00,TWR-112
9308845429,IMEI-7694229206,IMSI-6769302918,2026-08-18T03:37:00,TWR-143
9527600495,IMEI-8228613607,IMSI-0187837949,2026-08-09T00:47:00,TWR-194
9580143749,IMEI-3479877466,IMSI-1984032943,2026-07-26T22:19:00,TWR-124
9834444548,IMEI-9012308721,IMSI-9432604048,2026-07-06T09:41:00,TWR-136
9008722810,IMEI-9232142342,IMSI-0050825943,2026-08-25T13:55:00,TWR-152
9950712865,IMEI-7429481661,IMSI-9887989570,2026-07-05T22:54:00,TWR-143
9339899280,IMEI-3287756597,IMSI-4213052281,2026-07-07T15:12:00,TWR-108
9620805495,IMEI-9798503611,IMSI-7553029147,2026-08-16T02:02:00,TWR-164
9362272684,IMEI-5958935981,IMSI-2951362368,2026-07-07T18:23:00,TWR-197
9391686645,IMEI-0016973796,IMSI-5574013757,2026-08-19T02:57:00,TWR-175
9482868447,IMEI-9645744869,IMSI-4659880035,2026-07-23T22:59:00,TWR-102
9941508100,IMEI-3430837098,IMSI-5176987623,2026-08-18T12:25:00,TWR-144
